
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1994-09-30,wheat/winter wheat,1,53,53,0,0,0.106,0,0.185,0.224,0.138,0.185,0.224,0.138,0.0098,0.0073,0.0074,12.5,4.78
1994-10-01,wheat/winter wheat,1,53,53,0,0,0.106,0,0.182,0.223,0.138,0.182,0.223,0.138,0.0098,0.0073,0.0074,9.9,8.62
1994-10-02,wheat/winter wheat,1,53,53,0,0,0.106,0,0.179,0.222,0.138,0.179,0.222,0.138,0.0098,0.0073,0.0074,8.8,6.46
1994-10-03,wheat/winter wheat,1,53,53,0,0,0.106,2.5,0.202,0.222,0.138,0.202,0.222,0.138,0.0098,0.0073,0.0074,10.7,3.876
1994-10-04,wheat/winter wheat,2,56.7,56.6,0,0,0.106,0.2,0.201,0.221,0.138,0.201,0.221,0.138,0.0098,0.0073,0.0074,5.7,12.523
1994-10-05,wheat/winter wheat,2,59.9,59.7,0,0,0.1132,1.5,0.214,0.221,0.138,0.214,0.221,0.138,0.0098,0.0073,0.0074,4,8.423
1994-10-06,wheat/winter wheat,2,63.6,63.3,0,0,0.1194,0,0.211,0.22,0.138,0.211,0.22,0.138,0.0098,0.0073,0.0074,4.2,13.361
1994-10-07,wheat/winter wheat,2,67.4,67.1,0,0,0.1266,0,0.209,0.22,0.138,0.209,0.22,0.138,0.0098,0.0073,0.0074,4.1,11.775
1994-10-08,wheat/winter wheat,2,70.4,69.9,0,0,0.1341,0,0.207,0.22,0.138,0.207,0.22,0.138,0.0098,0.0073,0.0074,4.9,3.292
1994-10-09,wheat/winter wheat,2,74.7,74.2,0,0,0.1398,0,0.205,0.219,0.138,0.205,0.219,0.138,0.0098,0.0073,0.0074,4.9,10.264
1994-10-10,wheat/winter wheat,2,79.3,78.7,0,0,0.1483,0,0.203,0.219,0.138,0.203,0.219,0.138,0.0098,0.0073,0.0074,5.1,10.905
1994-10-11,wheat/winter wheat,2,84.2,83.5,0,0,0.1572,0,0.201,0.218,0.138,0.201,0.218,0.138,0.0098,0.0073,0.0074,5.7,11.892
1994-10-12,wheat/winter wheat,2,90,89.1,0,0,0.1668,0,0.199,0.217,0.138,0.199,0.217,0.138,0.0098,0.0073,0.0074,8.1,10.871
1994-10-13,wheat/winter wheat,2,93.8,92.9,0,0,0.178,0,0.198,0.217,0.138,0.198,0.217,0.138,0.0098,0.0073,0.0074,8.7,2.622
1994-10-14,wheat/winter wheat,2,100.7,99.6,0,0,0.1856,0,0.195,0.216,0.138,0.195,0.216,0.138,0.0098,0.0073,0.0074,10.4,9.403
1994-10-15,wheat/winter wheat,2,107.4,106.2,0,0,0.199,0,0.193,0.216,0.138,0.193,0.216,0.138,0.0098,0.0073,0.0074,8.9,10.244
1994-10-16,wheat/winter wheat,2,114.4,112.9,0,0,0.2121,0,0.191,0.215,0.138,0.191,0.215,0.138,0.0098,0.0073,0.0074,8.1,8.435
1994-10-17,wheat/winter wheat,2,120,118.4,0,0,0.2256,0,0.189,0.215,0.138,0.189,0.215,0.138,0.0098,0.0073,0.0074,2.7,10.946
1994-10-18,wheat/winter wheat,2,124.9,123.2,0,0,0.2365,0,0.187,0.214,0.138,0.187,0.214,0.138,0.0098,0.0073,0.0074,0.8,7.81
1994-10-19,wheat/winter wheat,2,130.5,128.7,0,0,0.246,0,0.184,0.213,0.138,0.184,0.213,0.138,0.0098,0.0073,0.0074,2.2,9.137
1994-10-20,wheat/winter wheat,2,137.1,135.1,0,0,0.2571,0,0.18,0.212,0.138,0.18,0.212,0.138,0.0098,0.0073,0.0074,4.4,9.817
1994-10-21,wheat/winter wheat,2,144.1,142,0,0,0.2699,0,0.177,0.211,0.138,0.177,0.211,0.138,0.0098,0.0073,0.0074,4.9,9.635
1994-10-22,wheat/winter wheat,2,152.7,150.3,0,0,0.2835,0,0.174,0.211,0.138,0.174,0.211,0.138,0.0098,0.0073,0.0074,8.1,7.846
1994-10-23,wheat/winter wheat,2,160.3,157.6,0,0,0.3001,0.1,0.173,0.21,0.138,0.173,0.21,0.138,0.0098,0.0073,0.0074,9.7,5.014
1994-10-24,wheat/winter wheat,2,170.2,167.2,0,0,0.3147,0,0.171,0.209,0.138,0.171,0.209,0.138,0.0098,0.0073,0.0074,10.2,8.561
1994-10-25,wheat/winter wheat,2,180.4,177,0,0,0.3338,0,0.169,0.209,0.137,0.169,0.209,0.137,0.0098,0.0073,0.0074,9.5,7.885
1994-10-26,wheat/winter wheat,2,190.1,186.3,0,0,0.3533,1,0.177,0.208,0.137,0.177,0.208,0.137,0.0098,0.0073,0.0074,8.4,6.367
1994-10-27,wheat/winter wheat,2,198.6,194.4,0,0,0.3719,0.5,0.18,0.208,0.137,0.18,0.208,0.137,0.0098,0.0073,0.0074,7.9,4.795
1994-10-28,wheat/winter wheat,2,207.4,202.7,0,0,0.388,0.3,0.182,0.208,0.137,0.182,0.208,0.137,0.0098,0.0073,0.0074,6.7,5.113
1994-10-29,wheat/winter wheat,2,217.3,212.1,0,0,0.4046,0.1,0.182,0.207,0.137,0.182,0.207,0.137,0.0098,0.0073,0.0074,5.8,6.833
1994-10-30,wheat/winter wheat,2,224.2,218.6,0,0,0.4233,5,0.231,0.207,0.137,0.231,0.207,0.137,0.0098,0.0073,0.0074,9.5,2.495
1994-10-31,wheat/winter wheat,2,231.3,225.3,0,0,0.4362,5.8,0.243,0.241,0.146,0.243,0.241,0.146,0.0098,0.0073,0.0074,13.9,2.456
1994-11-01,wheat/winter wheat,2,242.8,236,0,0,0.4495,0.8,0.238,0.24,0.155,0.238,0.24,0.155,0.0098,0.0073,0.0074,11.1,4.937
1994-11-02,wheat/winter wheat,2,254.3,246.6,0,0,0.4708,0,0.236,0.238,0.158,0.236,0.238,0.158,0.0098,0.0073,0.0074,6.7,6.293
1994-11-03,wheat/winter wheat,2,263.5,255.1,0,0,0.492,0,0.235,0.237,0.159,0.235,0.237,0.159,0.0097,0.0073,0.0074,2.4,6.335
1994-11-04,wheat/winter wheat,2,274.5,265.3,0,0,0.5088,0,0.233,0.236,0.159,0.233,0.236,0.159,0.0097,0.0073,0.0074,5.1,6.268
1994-11-05,wheat/winter wheat,2,286.7,276.5,0,0,0.5289,0,0.232,0.235,0.159,0.232,0.235,0.159,0.0097,0.0073,0.0074,7.3,5.674
1994-11-06,wheat/winter wheat,2,299.4,288.1,0,0,0.5512,0,0.231,0.235,0.16,0.231,0.235,0.16,0.0097,0.0073,0.0074,7.7,5.727
1994-11-07,wheat/winter wheat,2,305.3,293.4,0,0,0.5744,0.1,0.231,0.235,0.16,0.231,0.235,0.16,0.0097,0.0073,0.0074,7.3,1.211
1994-11-08,wheat/winter wheat,2,311.3,298.9,0,0,0.5849,0.2,0.232,0.235,0.16,0.232,0.235,0.16,0.0097,0.0073,0.0074,6,1.351
1994-11-09,wheat/winter wheat,2,320.1,306.9,0,0,0.5958,0,0.232,0.234,0.16,0.232,0.234,0.16,0.0097,0.0073,0.0074,5.4,2.818
1994-11-10,wheat/winter wheat,2,328.5,314.4,0,0,0.6115,0,0.231,0.234,0.159,0.231,0.234,0.159,0.0097,0.0073,0.0074,4.7,2.584
1994-11-11,wheat/winter wheat,2,339.3,324.1,0,0,0.6264,0,0.23,0.234,0.159,0.23,0.234,0.159,0.0097,0.0073,0.0074,2.9,6.486
1994-11-12,wheat/winter wheat,2,339.2,324,0,0,0.6457,0,0.23,0.234,0.159,0.23,0.234,0.159,0.0097,0.0073,0.0074,-1.1,2.56
1994-11-13,wheat/winter wheat,2,339,324,0,0,0.6455,0,0.23,0.234,0.159,0.23,0.234,0.159,0.0097,0.0073,0.0074,-1.8,4.451
1994-11-14,wheat/winter wheat,2,345.8,330,0,0,0.6453,7.8,0.308,0.234,0.159,0.308,0.234,0.159,0.0097,0.0073,0.0074,5.9,1.649
1994-11-15,wheat/winter wheat,2,357.3,340.1,0,0,0.6573,5.3,0.359,0.234,0.159,0.359,0.234,0.159,0.0097,0.0073,0.0074,10.9,3.053
1994-11-16,wheat/winter wheat,2,368,349.6,0,0,0.6774,9.9,0.356,0.246,0.241,0.356,0.246,0.241,0.0097,0.0073,0.0074,7.8,2.92
1994-11-17,wheat/winter wheat,2,376.1,356.6,0,0,0.696,3.2,0.287,0.246,0.246,0.287,0.246,0.246,0.0097,0.0073,0.0074,5.8,2.051
1994-11-18,wheat/winter wheat,2,384.3,363.7,0,0,0.7099,0.5,0.245,0.245,0.245,0.245,0.245,0.245,0.0097,0.0073,0.0074,4.4,2.137
1994-11-19,wheat/winter wheat,2,394.5,372.5,0,0,0.7239,0.3,0.241,0.242,0.242,0.241,0.242,0.242,0.0097,0.0073,0.0074,3.9,2.975
1994-11-20,wheat/winter wheat,2,403.1,379.8,0,0,0.7413,1.9,0.243,0.243,0.243,0.243,0.243,0.243,0.0097,0.0073,0.0074,10.2,1.884
1994-11-21,wheat/winter wheat,2,417,391.6,0,0,0.7558,0.3,0.24,0.241,0.241,0.24,0.241,0.241,0.0097,0.0073,0.0074,8.2,3.912
1994-11-22,wheat/winter wheat,2,426.1,399.3,0,0,0.7789,0,0.238,0.239,0.24,0.238,0.239,0.24,0.0097,0.0073,0.0074,5,2.139
1994-11-23,wheat/winter wheat,2,434.5,406.3,0,0,0.7941,0,0.237,0.238,0.239,0.237,0.238,0.239,0.0097,0.0073,0.0074,2.1,2.168
1994-11-24,wheat/winter wheat,2,440.5,411.3,0,0,0.8079,0.9,0.24,0.24,0.239,0.24,0.24,0.239,0.0097,0.0073,0.0074,7.7,1.13
1994-11-25,wheat/winter wheat,2,453.7,422.2,0,0,0.8177,0.8,0.24,0.24,0.24,0.24,0.24,0.24,0.0097,0.0073,0.0074,5.7,4.229
1994-11-26,wheat/winter wheat,2,460.1,427.5,0,0,0.8393,2.1,0.243,0.243,0.242,0.243,0.243,0.242,0.0097,0.0073,0.0074,4.8,1.213
1994-11-27,wheat/winter wheat,2,466.2,432.5,0,0,0.8496,0,0.239,0.24,0.241,0.239,0.24,0.241,0.0097,0.0073,0.0074,6,1.147
1994-11-28,wheat/winter wheat,2,480,443.6,0,0,0.8594,0,0.237,0.239,0.24,0.237,0.239,0.24,0.0097,0.0073,0.0074,7.3,4.585
1994-11-29,wheat/winter wheat,2,487.9,449.9,0,0,0.8813,0,0.236,0.238,0.239,0.236,0.238,0.239,0.0097,0.0073,0.0074,6.4,1.535
1994-11-30,wheat/winter wheat,2,495.9,456.3,0,0,0.8937,0.1,0.236,0.237,0.238,0.236,0.237,0.238,0.0097,0.0073,0.0074,4.7,1.525
1994-12-01,wheat/winter wheat,2,495.6,456.2,0,0,0.9061,0,0.236,0.237,0.238,0.236,0.237,0.238,0.0097,0.0073,0.0074,-1.5,4.253
1994-12-02,wheat/winter wheat,2,495.4,456,0,0,0.9059,0,0.236,0.236,0.237,0.236,0.236,0.237,0.0097,0.0073,0.0074,-2.9,2.06
1994-12-03,wheat/winter wheat,2,495.1,455.9,0,0,0.9057,0,0.236,0.236,0.237,0.236,0.236,0.237,0.0097,0.0073,0.0074,-1,3.029
1994-12-04,wheat/winter wheat,2,508,466.1,0,0,0.9054,0.9,0.245,0.236,0.236,0.245,0.236,0.236,0.0097,0.0073,0.0074,5.9,3.721
1994-12-05,wheat/winter wheat,2,518.1,474,0,0,0.9253,1,0.254,0.236,0.236,0.254,0.236,0.236,0.0097,0.0073,0.0074,7.7,1.853
1994-12-06,wheat/winter wheat,2,529.4,482.7,0,0,0.9408,1,0.263,0.235,0.236,0.263,0.235,0.236,0.0097,0.0073,0.0074,5.8,2.117
1994-12-07,wheat/winter wheat,2,541.5,492.1,0,0,0.9579,0,0.243,0.242,0.241,0.243,0.242,0.241,0.0097,0.0073,0.0074,3.4,4.255
1994-12-08,wheat/winter wheat,2,554.4,501.9,0,0,0.9762,0.4,0.24,0.241,0.241,0.24,0.241,0.241,0.0097,0.0072,0.0074,4.9,2.841
1994-12-09,wheat/winter wheat,2,563.6,508.9,0,0,0.9955,7,0.246,0.246,0.245,0.246,0.246,0.245,0.0097,0.0072,0.0074,6.1,1.57
1994-12-10,wheat/winter wheat,2,574.6,517.2,0,0,1.009,2.1,0.244,0.244,0.244,0.244,0.244,0.244,0.0097,0.0072,0.0074,2.1,2.214
1994-12-11,wheat/winter wheat,2,579.6,520.9,0,0,1.0252,1.7,0.243,0.243,0.243,0.243,0.243,0.243,0.0097,0.0072,0.0074,10.6,0.848
1994-12-12,wheat/winter wheat,2,586.1,525.6,0,0,1.0325,10.9,0.251,0.246,0.246,0.251,0.246,0.246,0.0097,0.0072,0.0074,11.1,1.09
1994-12-13,wheat/winter wheat,2,599.6,535.3,0,0,1.0417,1.8,0.244,0.244,0.244,0.244,0.244,0.244,0.0097,0.0072,0.0074,7.8,2.172
1994-12-14,wheat/winter wheat,2,610.5,543.1,0,0,1.0605,0.8,0.241,0.242,0.242,0.241,0.242,0.242,0.0097,0.0072,0.0074,2.1,2.026
1994-12-15,wheat/winter wheat,2,610.2,543,0,0,1.0757,0,0.239,0.24,0.241,0.239,0.24,0.241,0.0097,0.0072,0.0074,-0.9,4.366
1994-12-16,wheat/winter wheat,2,609.9,542.8,0,0,1.0754,0.1,0.239,0.238,0.239,0.239,0.238,0.239,0.0097,0.0072,0.0074,-1,1.91
1994-12-17,wheat/winter wheat,2,621.7,551.2,0,0,1.075,0,0.239,0.237,0.238,0.239,0.237,0.238,0.0097,0.0072,0.0074,1.6,3.298
1994-12-18,wheat/winter wheat,2,632.9,559.3,0,0,1.0914,0,0.239,0.237,0.238,0.239,0.237,0.238,0.0097,0.0072,0.0074,0.4,3.775
1994-12-19,wheat/winter wheat,2,639.7,564.1,0,0,1.1071,0,0.239,0.236,0.237,0.239,0.236,0.237,0.0097,0.0072,0.0074,1.3,1.164
1994-12-20,wheat/winter wheat,2,639.4,563.9,0,0,1.1165,0,0.239,0.236,0.237,0.239,0.236,0.237,0.0097,0.0072,0.0074,-0.6,2.662
1994-12-21,wheat/winter wheat,2,645.8,568.6,0,0,1.1161,0,0.239,0.236,0.237,0.239,0.236,0.237,0.0097,0.0072,0.0073,1.2,1.087
1994-12-22,wheat/winter wheat,2,652.5,573.3,0,0,1.1251,0,0.239,0.236,0.236,0.239,0.236,0.236,0.0097,0.0072,0.0073,1.4,1.112
1994-12-23,wheat/winter wheat,2,663.8,581.4,0,0,1.1343,0,0.239,0.235,0.236,0.239,0.235,0.236,0.0097,0.0072,0.0073,0,2.348
1994-12-24,wheat/winter wheat,2,663.5,581.2,0,0,1.15,0,0.239,0.235,0.236,0.239,0.235,0.236,0.0097,0.0072,0.0073,-2.6,0.877
1994-12-25,wheat/winter wheat,2,663.2,581,0,0,1.1497,0,0.239,0.235,0.236,0.239,0.235,0.236,0.0097,0.0072,0.0073,-3.2,0.853
1994-12-26,wheat/winter wheat,2,662.8,580.9,0,0,1.1494,0,0.239,0.235,0.236,0.239,0.235,0.236,0.0097,0.0072,0.0073,-0.8,1.814
1994-12-27,wheat/winter wheat,2,670.4,586.2,0,0,1.1491,7,0.308,0.235,0.236,0.308,0.235,0.236,0.0097,0.0072,0.0073,3.2,1.246
1994-12-28,wheat/winter wheat,2,678.7,592.1,0,0,1.1594,1.7,0.325,0.235,0.235,0.325,0.235,0.235,0.0097,0.0072,0.0073,4.5,1.413
1994-12-29,wheat/winter wheat,2,688.1,598.5,0,0,1.1708,0.3,0.327,0.235,0.235,0.327,0.235,0.235,0.0097,0.0072,0.0073,11,1.428
1994-12-30,wheat/winter wheat,2,703.5,608.8,0,0,1.1832,2.7,0.252,0.246,0.246,0.252,0.246,0.246,0.0097,0.0072,0.0073,7.4,2.402
1994-12-31,wheat/winter wheat,2,712.9,615.1,0,0,1.2032,0.7,0.242,0.243,0.243,0.242,0.243,0.243,0.0097,0.0072,0.0073,5.1,1.433
1995-01-01,wheat/winter wheat,2,725.3,623.4,0,0,1.2153,2.5,0.244,0.244,0.244,0.244,0.244,0.244,0.0097,0.0072,0.0073,1.3,2.187
1995-01-02,wheat/winter wheat,2,725,623.2,0,0,1.2313,0.7,0.242,0.242,0.242,0.242,0.242,0.242,0.0097,0.0072,0.0073,-0.9,1.779
1995-01-03,wheat/winter wheat,2,724.6,623,0,0,1.2309,0.2,0.244,0.239,0.24,0.244,0.239,0.24,0.0097,0.0072,0.0073,-1.8,4.992
1995-01-04,wheat/winter wheat,2,724.4,622.9,0,0,1.2306,0,0.244,0.238,0.239,0.244,0.238,0.239,0.0097,0.0072,0.0073,-7.3,5.04
1995-01-05,wheat/winter wheat,2,724.1,622.8,0,0,1.2304,0,0.244,0.237,0.238,0.244,0.237,0.238,0.0097,0.0072,0.0073,-6.6,2.899
1995-01-06,wheat/winter wheat,2,723.9,622.7,0,0,1.2301,0,0.244,0.236,0.237,0.244,0.236,0.237,0.0097,0.0072,0.0073,-8.8,4.263
1995-01-07,wheat/winter wheat,2,723.7,622.5,0,0,1.2299,0,0.244,0.236,0.237,0.244,0.236,0.237,0.0097,0.0072,0.0073,-6.1,1.882
1995-01-08,wheat/winter wheat,2,723.4,622.4,0,0,1.2297,0,0.244,0.236,0.237,0.244,0.236,0.237,0.0097,0.0072,0.0073,-5.7,2.377
1995-01-09,wheat/winter wheat,2,723.1,622.2,0,0,1.2294,0.8,0.253,0.236,0.236,0.253,0.236,0.236,0.0097,0.0072,0.0073,-2.4,1.894
1995-01-10,wheat/winter wheat,2,732.3,628.3,0,0,1.2291,3.1,0.284,0.235,0.236,0.284,0.235,0.236,0.0097,0.0072,0.0073,1.7,1.496
1995-01-11,wheat/winter wheat,2,741.6,634.5,0,0,1.2409,0,0.284,0.235,0.236,0.284,0.235,0.236,0.0097,0.0072,0.0073,0.3,1.628
1995-01-12,wheat/winter wheat,2,741.3,634.4,0,0,1.2529,0,0.284,0.235,0.236,0.284,0.235,0.236,0.0097,0.0072,0.0073,-0.9,1.753
1995-01-13,wheat/winter wheat,2,740.9,634.2,0,0,1.2525,0,0.284,0.235,0.236,0.284,0.235,0.236,0.0097,0.0072,0.0073,-2,3.086
1995-01-14,wheat/winter wheat,2,740.6,634,0,0,1.2522,0,0.284,0.235,0.235,0.284,0.235,0.235,0.0097,0.0072,0.0073,-1.5,1.828
1995-01-15,wheat/winter wheat,2,749.5,639.9,0,0,1.2519,1,0.293,0.235,0.235,0.293,0.235,0.235,0.0097,0.0072,0.0073,1.8,1.396
1995-01-16,wheat/winter wheat,2,766.2,650.9,0,0,1.2633,0,0.293,0.235,0.235,0.293,0.235,0.235,0.0097,0.0072,0.0073,2.3,3.063
1995-01-17,wheat/winter wheat,2,781.6,661.1,0,0,1.2844,0,0.293,0.235,0.235,0.293,0.235,0.235,0.0097,0.0072,0.0073,0.3,5.423
1995-01-18,wheat/winter wheat,2,781.2,660.9,0,0,1.3041,0,0.293,0.235,0.235,0.293,0.235,0.235,0.0097,0.0072,0.0073,-0.5,5.147
1995-01-19,wheat/winter wheat,2,780.8,660.7,0,0,1.3037,0.3,0.295,0.235,0.235,0.295,0.235,0.235,0.0097,0.0072,0.0073,-2.5,1.312
1995-01-20,wheat/winter wheat,2,780.5,660.5,0,0,1.3034,1.2,0.308,0.235,0.235,0.308,0.235,0.235,0.0097,0.0072,0.0073,-1.6,3.592
1995-01-21,wheat/winter wheat,2,797.7,671.8,0,0,1.303,1.1,0.319,0.235,0.235,0.319,0.235,0.235,0.0097,0.0072,0.0073,1.1,3.709
1995-01-22,wheat/winter wheat,2,811.3,680.7,0,0,1.3249,8.6,0.405,0.235,0.235,0.405,0.235,0.235,0.0097,0.0072,0.0073,2.7,2.318
1995-01-23,wheat/winter wheat,2,830.6,693.2,0,0,1.3421,3,0.433,0.235,0.235,0.433,0.235,0.235,0.0097,0.0072,0.0073,5.3,3.218
1995-01-24,wheat/winter wheat,2,847.5,703.9,0,0,1.366,2,0.444,0.235,0.235,0.444,0.235,0.235,0.0097,0.0072,0.0073,3.9,2.823
1995-01-25,wheat/winter wheat,2,860.3,712,0,0,1.3867,1.6,0.349,0.335,0.235,0.349,0.335,0.235,0.0097,0.0072,0.0073,2.6,1.976
1995-01-26,wheat/winter wheat,2,875.4,721.3,0,0,1.4022,6.7,0.331,0.435,0.234,0.331,0.435,0.234,0.0097,0.0072,0.0073,7.1,2.139
1995-01-27,wheat/winter wheat,2,895.9,734,0,0,1.4201,2.4,0.319,0.47,0.234,0.319,0.47,0.234,0.0097,0.0072,0.0073,1.7,4.624
1995-01-28,wheat/winter wheat,2,908.3,741.6,0,0,1.4444,2.5,0.246,0.467,0.246,0.246,0.467,0.246,0.0097,0.0072,0.0073,3,1.777
1995-01-29,wheat/winter wheat,2,923.9,750.9,0,0,1.459,5.8,0.245,0.424,0.246,0.245,0.424,0.246,0.0097,0.0072,0.0073,6,2.216
1995-01-30,wheat/winter wheat,2,939.3,760.1,0,0,1.4769,1,0.242,0.336,0.246,0.242,0.336,0.246,0.0097,0.0072,0.0073,2.9,2.353
1995-01-31,wheat/winter wheat,2,938.9,759.9,0,0,1.4944,0,0.242,0.246,0.246,0.242,0.246,0.246,0.0097,0.0072,0.0073,-1,4.124
1995-02-01,wheat/winter wheat,2,955.9,769.8,0,0,1.494,0.1,0.241,0.24,0.242,0.241,0.24,0.242,0.0097,0.0072,0.0073,5.4,2.422
1995-02-02,wheat/winter wheat,2,977.6,782.2,0,0,1.5129,0.6,0.24,0.24,0.241,0.24,0.24,0.241,0.0097,0.0072,0.0073,5,3.475
1995-02-03,wheat/winter wheat,2,999.9,795,0,0,1.5367,0,0.237,0.239,0.239,0.237,0.239,0.239,0.0097,0.0072,0.0073,0.4,4.811
1995-02-04,wheat/winter wheat,2,1016.8,804.5,0,0,1.561,5.5,0.245,0.245,0.245,0.245,0.245,0.245,0.0097,0.0072,0.0073,4.2,2.346
1995-02-05,wheat/winter wheat,2,1046.3,820.8,0,0,1.5792,0.1,0.239,0.241,0.242,0.239,0.241,0.242,0.0097,0.0072,0.0073,4.9,5.123
1995-02-06,wheat/winter wheat,2,1059.4,827.9,0,0,1.6102,0,0.237,0.239,0.24,0.237,0.239,0.24,0.0097,0.0072,0.0073,7.6,1.362
1995-02-07,wheat/winter wheat,2,1073.2,835.1,0,0,1.6235,3.5,0.244,0.244,0.243,0.244,0.244,0.243,0.0097,0.0072,0.0073,6.3,1.366
1995-02-08,wheat/winter wheat,2,1089.3,843.5,0,0,1.6372,2.2,0.244,0.244,0.244,0.244,0.244,0.244,0.0097,0.0072,0.0073,0.6,2.24
1995-02-09,wheat/winter wheat,2,1088.8,843.2,0,0,1.6531,0,0.244,0.24,0.241,0.244,0.24,0.241,0.0097,0.0072,0.0073,-1.2,7.553
1995-02-10,wheat/winter wheat,2,1088.2,843,0,0,1.6526,0,0.244,0.238,0.239,0.244,0.238,0.239,0.0097,0.0072,0.0073,-1.2,6.329
1995-02-11,wheat/winter wheat,2,1110.3,854.4,0,0,1.6521,2.7,0.27,0.237,0.238,0.27,0.237,0.238,0.0097,0.0072,0.0073,2.5,3.585
1995-02-12,wheat/winter wheat,2,1144.8,871.7,0,0,1.6738,3.8,0.306,0.236,0.237,0.306,0.236,0.237,0.0097,0.0072,0.0073,7.3,5.413
1995-02-13,wheat/winter wheat,2,1183,890.3,0,0,1.7063,0,0.243,0.244,0.244,0.243,0.244,0.244,0.0097,0.0072,0.0073,6.2,7.763
1995-02-14,wheat/winter wheat,2,1212.2,904,0,0,1.7412,1,0.241,0.242,0.242,0.241,0.242,0.242,0.0097,0.0072,0.0073,6.8,4.282
1995-02-15,wheat/winter wheat,2,1236.2,915,0,0,1.7671,4.9,0.245,0.245,0.245,0.245,0.245,0.245,0.0097,0.0072,0.0073,5.5,3.118
1995-02-16,wheat/winter wheat,2,1279.2,934.1,0,0,1.7877,2.4,0.242,0.243,0.244,0.242,0.243,0.244,0.0097,0.0072,0.0073,6.9,7.931
1995-02-17,wheat/winter wheat,2,1309.6,947.2,0,0,1.8232,3.6,0.243,0.244,0.244,0.243,0.244,0.244,0.0097,0.0072,0.0073,5.7,4.447
1995-02-18,wheat/winter wheat,2,1339.4,959.7,0,0,1.8476,0.6,0.24,0.241,0.242,0.24,0.241,0.242,0.0097,0.0072,0.0073,4.2,4.64
1995-02-19,wheat/winter wheat,2,1370.8,972.7,0,0,1.871,1.5,0.242,0.242,0.242,0.242,0.242,0.242,0.0097,0.0072,0.0073,4.5,4.868
1995-02-20,wheat/winter wheat,2,1417.8,991.4,0,0,1.8951,9.6,0.244,0.245,0.246,0.244,0.245,0.246,0.0097,0.0072,0.0073,6.6,7.976
1995-02-21,wheat/winter wheat,2,1467.5,1010.2,0,0,1.9296,5.2,0.244,0.245,0.245,0.244,0.245,0.245,0.0097,0.0072,0.0073,7.9,8.247
1995-02-22,wheat/winter wheat,2,1512.3,1026.7,0,0,1.9644,0.1,0.238,0.24,0.241,0.238,0.24,0.241,0.0097,0.0072,0.0073,4.9,10.218
1995-02-23,wheat/winter wheat,2,1545.1,1038.6,0,0,1.9949,0,0.235,0.238,0.239,0.235,0.238,0.239,0.0097,0.0072,0.0073,3.1,5.484
1995-02-24,wheat/winter wheat,2,1580.8,1051.4,0,0,2.0168,0.2,0.234,0.237,0.238,0.234,0.237,0.238,0.0097,0.0072,0.0073,3,6.533
1995-02-25,wheat/winter wheat,2,1611.8,1062.4,0,0,2.0403,7.4,0.246,0.245,0.245,0.246,0.245,0.245,0.0097,0.0072,0.0073,2.3,5.251
1995-02-26,wheat/winter wheat,2,1611.1,1062,0,0,2.0606,8.6,0.246,0.246,0.246,0.246,0.246,0.246,0.0097,0.0072,0.0073,-0.7,2.857
1995-02-27,wheat/winter wheat,2,1643.9,1073.7,0,0,2.0599,0,0.241,0.242,0.243,0.241,0.242,0.243,0.0097,0.0072,0.0073,0.6,7.12
1995-02-28,wheat/winter wheat,2,1667.8,1081.8,0,0,2.0813,2.6,0.243,0.243,0.243,0.243,0.243,0.243,0.0097,0.0072,0.0073,5.3,1.653
1995-03-01,wheat/winter wheat,2,1696.5,1091.1,0,0,2.0962,0,0.237,0.24,0.241,0.237,0.24,0.241,0.0097,0.0072,0.0073,8.4,2.865
1995-03-02,wheat/winter wheat,2,1738.7,1104.3,0,0,2.1131,2.6,0.242,0.242,0.242,0.242,0.242,0.242,0.0097,0.0072,0.0073,4.6,7.521
1995-03-03,wheat/winter wheat,2,1773.6,1114.9,0,0,2.1371,1.2,0.242,0.242,0.242,0.242,0.242,0.242,0.0097,0.0072,0.0073,3.8,5.394
1995-03-04,wheat/winter wheat,2,1813.6,1127,0,0,2.1565,0,0.237,0.239,0.24,0.237,0.239,0.24,0.0097,0.0072,0.0073,2,8.597
1995-03-05,wheat/winter wheat,2,1860.2,1140.8,0,0,2.1785,0,0.234,0.237,0.238,0.234,0.237,0.238,0.0097,0.0072,0.0073,2.6,12.625
1995-03-06,wheat/winter wheat,2,1902.5,1153.1,0,0,2.2036,1.2,0.239,0.238,0.238,0.239,0.238,0.238,0.0097,0.0072,0.0073,3.7,8.152
1995-03-07,wheat/winter wheat,2,1948.5,1166.2,0,0,2.2259,0,0.236,0.237,0.237,0.236,0.237,0.237,0.0097,0.0072,0.0073,2.6,10.74
1995-03-08,wheat/winter wheat,2,1994.1,1179.1,0,0,2.2497,0,0.233,0.235,0.236,0.233,0.235,0.236,0.0097,0.0072,0.0073,2.2,13.031
1995-03-09,wheat/winter wheat,2,2036.7,1191,0,0,2.2731,0,0.231,0.234,0.235,0.231,0.234,0.235,0.0097,0.0072,0.0073,2.1,10.053
1995-03-10,wheat/winter wheat,2,2085.3,1204.3,0,0,2.2946,0,0.228,0.233,0.235,0.228,0.233,0.235,0.0097,0.0072,0.0073,3,14.236
